20
3001
CHEMOKINES	0	678099.9999160767
0	1	1	18	1
0	2	1	19	3.3333333333333335
0	3	1	18	4.5
0	4	1	18	7
0	5	1	18	9
0	6	1	18	11
0	7	1	18	12.5
0	8	1	18.666666666666668	14
0	9	1	20.666666666666668	1.3333333333333333
0	10	1	20.5	3
0	11	1	19.666666666666668	5
0	12	1	20	7
0	13	1	20	9
0	14	1	20.25	11
0	15	1	20	13
0	16	1	20	14.5
0	17	1	22	1
0	18	1	22	3
0	19	1	22	4.666666666666667
0	20	1	21.5	6.5
CHEMOKINES	1	677569.9998397827
1	1	1	18.5	1.5
1	2	1	19.666666666666668	3.3333333333333335
1	3	1	18	4
1	4	1	18	7
1	5	1	18.333333333333332	8.666666666666666
1	6	1	18	10.5
1	7	1	18	12.5
1	8	1	18.5	14.5
1	9	1	20.666666666666668	1.3333333333333333
1	10	1	20.5	2.5
1	11	1	20	4.75
1	12	1	20.5	7.5
1	13	1	19.5	8.5
1	14	1	20.57142857142857	10.428571428571429
1	15	1	20	13
1	16	1	20	15
1	17	1	23	1.3333333333333333
1	18	1	22	3
1	19	1	23.42857142857143	5
1	20	1	22.666666666666664	7.166666666666666
CHEMOKINES	2	676830.0000305176
2	1	1	18.666666666666668	2
2	2	1	19.5	3
2	3	1	18	4
2	4	1	18	7
2	5	1	18	8.5
2	6	1	18.333333333333332	10
2	7	1	18.333333333333332	12
2	8	1	18.5	14.5
2	9	1	20	1.5
2	10	1	22	2.8
2	11	1	19.75	4.75
2	12	1	20.333333333333332	7.666666666666667
2	13	1	19.333333333333332	9
2	14	1	20.875	10.75
2	15	1	20	13
2	16	1	20.142857142857146	15
2	17	1	23	1.5
2	18	1	21.5	2.5
2	19	1	23.2	5.3
2	20	1	23.416666666666668	7.083333333333333
CHEMOKINES	3	675920.0001373291
3	1	1	18.666666666666668	2
3	2	1	19.5	3
3	3	1	18.2	4.4
3	4	1	18	7
3	5	1	18	8.5
3	6	1	18.75	9.5
3	7	1	18.333333333333332	12
3	8	1	19.571428571428573	14.714285714285714
3	9	1	20	1.5
3	10	1	22.25	2.75
3	11	1	19.6	5.2
3	12	1	20.5	7.5
3	13	1	19.4	9
3	14	1	21.500000000000004	10.625
3	15	1	20	12.5
3	16	1	20.5	15
3	17	1	23	1.5
3	18	1	21.333333333333332	2.6666666666666665
3	19	1	24.142857142857135	4.785714285714286
3	20	1	23.411764705882355	7.470588235294118
CHEMOKINES	4	674880.0002365112
4	1	1	19	2.3333333333333335
4	2	1	19.5	3
4	3	1	18.2	4.4
4	4	1	18	7
4	5	1	18	8.5
4	6	1	18.75	9.5
4	7	1	18.8	11.6
4	8	1	19.833333333333332	15
4	9	1	19.8	1.8
4	10	1	22.666666666666664	2.833333333333333
4	11	1	19.666666666666668	5.333333333333333
4	12	1	19.75	7
4	13	1	20	9.5
4	14	1	22.1	11.1
4	15	1	20.2	13.6
4	16	1	20.833333333333332	15.166666666666666
4	17	1	23.8	2
4	18	1	21.333333333333332	2.6666666666666665
4	19	1	24.3125	4.625
4	20	1	23.89473684210527	7.7368421052631575
CHEMOKINES	5	673719.999797821
5	1	1	19.25	2
5	2	1	20.8	2.2
5	3	1	18.2	4.8
5	4	1	18	7
5	5	1	18	8.5
5	6	1	19	9.4
5	7	1	19.166666666666668	11.5
5	8	1	19.888888888888893	14.88888888888889
5	9	1	19.25	2.75
5	10	1	23	3.2
5	11	1	19.666666666666668	5.333333333333333
5	12	1	20.666666666666664	7.333333333333334
5	13	1	20.4	9.8
5	14	1	23.250000000000004	11.333333333333334
5	15	1	20.333333333333332	13.666666666666668
5	16	1	21.2	15.2
5	17	1	23.833333333333336	2.5
5	18	1	21.25	3
5	19	1	25	4.470588235294118
5	20	1	24.1875	7.75
CHEMOKINES	6	672439.9994812012
6	1	1	19.25	2
6	2	1	21.714285714285715	3.8571428571428568
6	3	1	18.6	5
6	4	1	18.333333333333332	6.666666666666667
6	5	1	18.25	8.75
6	6	1	19.333333333333332	9.333333333333334
6	7	1	19.555555555555554	11.777777777777779
6	8	1	20	14.999999999999998
6	9	1	19	2.6
6	10	1	23	2.6
6	11	1	20	5.5
6	12	1	22	8
6	13	1	20.4	10
6	14	1	24	11.785714285714286
6	15	1	20.71428571428571	13.428571428571429
6	16	1	21.42857142857143	14.857142857142856
6	17	1	24.333333333333332	2.166666666666667
6	18	1	22.142857142857146	3.5714285714285716
6	19	1	25.625	3.9375000000000004
6	20	1	25.000000000000004	7.937500000000002
CHEMOKINES	7	671069.9993896484
7	1	1	19.25	2
7	2	1	21.8	3.2
7	3	1	19.285714285714285	5
7	4	1	18.666666666666668	6.333333333333333
7	5	1	18.333333333333332	8.666666666666668
7	6	1	19.75	9.25
7	7	1	19.714285714285715	12
7	8	1	20	14.999999999999998
7	9	1	19	2.5
7	10	1	23	2.833333333333333
7	11	1	20.5	5.166666666666667
7	12	1	22.666666666666664	7.833333333333333
7	13	1	20	10.4
7	14	1	24.500000000000004	11.833333333333336
7	15	1	20.666666666666668	13.11111111111111
7	16	1	21.42857142857143	14.857142857142856
7	17	1	24.66666666666667	2.3333333333333335
7	18	1	22.2	3.4
